datecode,year,month,day,temp,wind,flow
39813,2008,12,31,13.404,8.0024,2.68E+05
39814,2009,1,1,25.195,11.949,2.36E+05
39815,2009,1,2,17.766,7.0676,2.48E+05
39816,2009,1,3,32.427,12.692,1.97E+05
39817,2009,1,4,17.039,11.346,2.52E+05
39818,2009,1,5,19.69,6.4723,2.53E+05
39819,2009,1,6,28.727,6.7058,2.16E+05
39820,2009,1,7,18.999,11.764,2.50E+05
39821,2009,1,8,14.958,5.5956,2.68E+05
39822,2009,1,9,23.629,11.432,2.37E+05
39823,2009,1,10,17.556,6.9921,2.55E+05
39824,2009,1,11,13.526,4.5382,2.63E+05
39825,2009,1,12,17.83,10.048,2.66E+05
39826,2009,1,13,2.8139,6.9584,3.16E+05
39827,2009,1,14,-0.029644,12.798,3.49E+05
39828,2009,1,15,-8.7958,9.599,3.96E+05
39829,2009,1,16,1.524,9.9826,3.55E+05
39830,2009,1,17,14.738,11.011,2.87E+05
39831,2009,1,18,12.814,8.5143,2.81E+05
39832,2009,1,19,15.231,9.6211,2.75E+05
39833,2009,1,20,16.801,8.0259,2.66E+05
39834,2009,1,21,19.895,6.6113,2.48E+05
39835,2009,1,22,23.244,5.6505,2.27E+05
39836,2009,1,23,14.439,13.228,2.73E+05
39837,2009,1,24,2.8152,7.9396,3.17E+05
39838,2009,1,25,5.8958,5.3233,3.17E+05
39839,2009,1,26,8.2162,5.3012,3.12E+05
39840,2009,1,27,11.378,4.1301,2.93E+05
39841,2009,1,28,15.65,8.9004,2.77E+05
39842,2009,1,29,15.931,10.465,2.76E+05
39843,2009,1,30,10.919,8.387,2.93E+05
39844,2009,1,31,33.91,13.508,2.02E+05
39845,2009,2,1,28.148,8.9605,2.08E+05
39846,2009,2,2,13.485,11.175,2.68E+05
39847,2009,2,3,9.227,13.402,3.10E+05
39848,2009,2,4,7.9345,7.1266,3.11E+05
39849,2009,2,5,17.761,6.9309,2.65E+05
39850,2009,2,6,37.912,12.756,1.79E+05
39851,2009,2,7,40.116,11.542,1.40E+05
39852,2009,2,8,32.085,5.3315,1.68E+05
39853,2009,2,9,44.656,15.356,1.55E+05
39854,2009,2,10,47.311,9.8262,1.14E+05
39855,2009,2,11,37.012,14.74,1.73E+05
39856,2009,2,12,31.628,9.0583,2.01E+05
39857,2009,2,13,29.335,5.6352,1.89E+05
39858,2009,2,14,23.672,7.581,2.08E+05
39859,2009,2,15,20.962,5.6816,2.28E+05
39860,2009,2,16,28.525,9.3069,2.08E+05
39861,2009,2,17,36.048,9.1175,1.76E+05
39862,2009,2,18,20.523,15.399,2.42E+05
39863,2009,2,19,15.446,11.078,2.74E+05
39864,2009,2,20,23.621,7.5451,2.27E+05
39865,2009,2,21,21.005,13.278,2.38E+05
39866,2009,2,22,15.431,8.0857,2.51E+05
39867,2009,2,23,18.886,5.0084,2.47E+05
39868,2009,2,24,33.354,10.478,2.00E+05
39869,2009,2,25,37.859,6.8068,1.68E+05
39870,2009,2,26,31.893,13.773,1.96E+05
39871,2009,2,27,17.988,13.315,2.50E+05
39872,2009,2,28,18.272,10.358,2.48E+05
39873,2009,3,1,13.771,10.989,2.70E+05
39874,2009,3,2,15.852,6.2441,2.68E+05
39875,2009,3,3,25.886,7.681,2.26E+05
39876,2009,3,4,36.766,10.777,1.78E+05
39877,2009,3,5,51.262,12.879,1.12E+05
39878,2009,3,6,42.862,5.1936,1.12E+05
39879,2009,3,7,37.368,6.6084,1.46E+05
39880,2009,3,8,33.335,10.063,1.89E+05
39881,2009,3,9,38.06,8.131,1.66E+05
39882,2009,3,10,34.42,15.339,1.85E+05
39883,2009,3,11,17.693,12.348,2.54E+05
39884,2009,3,12,19.195,3.8925,2.44E+05
39885,2009,3,13,31.547,5.7571,1.89E+05
39886,2009,3,14,37.233,3.6897,1.48E+05
39887,2009,3,15,44.081,4.6451,1.28E+05
39888,2009,3,16,51.097,7.8376,1.06E+05
39889,2009,3,17,57.515,11.323,73520
39890,2009,3,18,44.46,8.5579,1.16E+05
39891,2009,3,19,29.587,7.6396,1.74E+05
39892,2009,3,20,35.908,7.5732,1.63E+05
39893,2009,3,21,45.836,5.6692,1.04E+05
39894,2009,3,22,42.093,13.931,1.30E+05
39895,2009,3,23,43.101,18.029,1.64E+05
39896,2009,3,24,46.666,13.867,1.40E+05
39897,2009,3,25,38.716,10.043,1.54E+05
39898,2009,3,26,41.997,8.1882,1.26E+05
39899,2009,3,27,32.909,9.2109,1.54E+05
39900,2009,3,28,32.298,18.429,1.87E+05
39901,2009,3,29,33.928,8.6222,1.75E+05
39902,2009,3,30,37.892,11.161,1.58E+05
39903,2009,3,31,40.108,14.696,1.67E+05
39904,2009,4,1,41.986,9.7075,1.49E+05
39905,2009,4,2,39.717,12.173,1.44E+05
39906,2009,4,3,40.027,9.2044,1.37E+05
39907,2009,4,4,40.58,9.8764,1.26E+05
39908,2009,4,5,34.538,17.809,1.80E+05
39909,2009,4,6,34.685,11.351,1.67E+05
39910,2009,4,7,40.747,10.475,1.50E+05
39911,2009,4,8,44.793,6.511,1.20E+05
39912,2009,4,9,42.968,9.7435,1.17E+05
39913,2009,4,10,38.951,13.611,1.34E+05
39914,2009,4,11,38.73,7.3539,1.28E+05
39915,2009,4,12,41.621,11.716,1.24E+05
39916,2009,4,13,39.124,13.346,1.59E+05
39917,2009,4,14,43.351,11.856,1.41E+05
39918,2009,4,15,46.216,6.7547,1.15E+05
39919,2009,4,16,48.627,3.5855,98097
39920,2009,4,17,56.71,5.1775,72068
39921,2009,4,18,57.878,6.2778,59837
39922,2009,4,19,42.758,10.024,1.11E+05
39923,2009,4,20,40.259,13.118,1.42E+05
39924,2009,4,21,40.768,10.324,1.52E+05
39925,2009,4,22,45.302,9.443,1.13E+05
39926,2009,4,23,54.825,10.082,96818
39927,2009,4,24,71.912,17.253,48810
39928,2009,4,25,45.562,11.164,83159
39929,2009,4,26,61.204,12.236,78577
39930,2009,4,27,54.651,12.61,69096
39931,2009,4,28,45.981,12.855,1.07E+05
39932,2009,4,29,50.931,7.6573,97929
39933,2009,4,30,56.371,9.1005,82071
39934,2009,5,1,51.688,8.1271,83503
39935,2009,5,2,56.209,8.7975,66473
39936,2009,5,3,55.207,4.6318,67150
39937,2009,5,4,57.772,7.0092,66501
39938,2009,5,5,58.77,7.2859,64268
39939,2009,5,6,61.883,8.3703,57019
39940,2009,5,7,63.813,7.2195,52349
39941,2009,5,8,60.91,10.203,48256
39942,2009,5,9,49.552,6.5964,69884
39943,2009,5,10,48.205,5.9956,83947
39944,2009,5,11,52.277,6.0029,80043
39945,2009,5,12,59.854,15.068,65095
39946,2009,5,13,59.656,13.094,65205
39947,2009,5,14,58.86,7.6529,56787
39948,2009,5,15,55.151,11.471,62971
39949,2009,5,16,50.062,10.548,69134
39950,2009,5,17,51.777,7.0512,70422
39951,2009,5,18,59.104,12.725,64179
39952,2009,5,19,70.671,13.456,51856
39953,2009,5,20,73.649,14.548,49182
39954,2009,5,21,65.425,10.644,48920
39955,2009,5,22,57.47,6.8226,49741
39956,2009,5,23,63.001,5.8104,42806
39957,2009,5,24,57.259,11.153,44328
39958,2009,5,25,55.605,10.657,54304
39959,2009,5,26,55.199,8.8773,59805
39960,2009,5,27,54.862,8.225,67182
39961,2009,5,28,60.225,6.9388,64774
39962,2009,5,29,59.211,6.4988,52804
39963,2009,5,30,59.704,7.5864,47348
39964,2009,5,31,59.872,7.8846,53388
39965,2009,6,1,55.615,10.41,59440
39966,2009,6,2,53.17,6.0723,66860
39967,2009,6,3,52.514,6.4534,70925
39968,2009,6,4,59.781,5.9178,59234
39969,2009,6,5,65.163,9.441,46131
39970,2009,6,6,51.471,7.8091,59183
39971,2009,6,7,54.866,8.9369,58692
39972,2009,6,8,61.817,8.2542,55270
39973,2009,6,9,57.199,5.8171,56848
39974,2009,6,10,58.521,7.8959,56123
39975,2009,6,11,58.36,6.5727,56981
39976,2009,6,12,61.908,4.7663,47197
39977,2009,6,13,62.044,3.5376,47298
39978,2009,6,14,67.785,4.1179,45127
39979,2009,6,15,68.14,7.4318,47540
39980,2009,6,16,63.858,10.221,51800
39981,2009,6,17,66.54,5.2657,48508
39982,2009,6,18,71.926,10.332,46772
39983,2009,6,19,73.111,9.0763,44739
39984,2009,6,20,77.102,5.4912,36474
39985,2009,6,21,71.573,5.3654,43502
39986,2009,6,22,76.99,4.1723,46587
39987,2009,6,23,83.307,4.7964,44096
39988,2009,6,24,83.294,4.3891,43622
39989,2009,6,25,78.49,5.0769,44834
39990,2009,6,26,72.853,4.9225,39639
39991,2009,6,27,74.445,10.808,37369
39992,2009,6,28,72.018,12.672,38816
39993,2009,6,29,66.063,12.145,46850
39994,2009,6,30,60.363,8.545,47075
39995,2009,7,1,60.965,6.6983,48469
39996,2009,7,2,66.811,6.1349,42385
39997,2009,7,3,67.829,4.7211,37667
39998,2009,7,4,66.161,3.1766,35311
39999,2009,7,5,70.87,5.1408,34775
40000,2009,7,6,70.654,7.4469,42113
40001,2009,7,7,65.32,6.6363,48877
40002,2009,7,8,62.137,4.7636,47557
40003,2009,7,9,71.404,7.291,48142
40004,2009,7,10,73.61,7.389,40148
40005,2009,7,11,70.594,7.4551,37014
40006,2009,7,12,70.088,5.601,39693
40007,2009,7,13,68.344,6.1666,45900
40008,2009,7,14,71.687,11.163,45205
40009,2009,7,15,73.087,11.318,45734
40010,2009,7,16,67.279,9.896,44439
40011,2009,7,17,60.756,8.7001,43084
40012,2009,7,18,63.068,5.7304,39158
40013,2009,7,19,63.093,3.5802,42212
40014,2009,7,20,68.06,6.6981,45157
40015,2009,7,21,68.201,5.422,47145
40016,2009,7,22,66.709,5.517,47460
40017,2009,7,23,69.175,5.2581,45763
40018,2009,7,24,71.609,8.7718,40873
40019,2009,7,25,70.387,10.508,39222
40020,2009,7,26,71.982,6.6678,40552
40021,2009,7,27,74.239,8.8292,46129
40022,2009,7,28,70.922,7.8296,46907
40023,2009,7,29,68.771,5.0929,48755
40024,2009,7,30,65.794,5.8283,47084
40025,2009,7,31,70.67,8.8705,43104
40026,2009,8,1,65.64,9.7331,40006
40027,2009,8,2,71.62,11.245,40125
40028,2009,8,3,75.318,9.2904,44444
40029,2009,8,4,68.383,4.8621,42977
40030,2009,8,5,67.986,4.8202,46951
40031,2009,8,6,69.603,5.6048,44825
40032,2009,8,7,67.685,10.334,42099
40033,2009,8,8,80.286,10.886,38520
40034,2009,8,9,76.153,8.6283,38936
40035,2009,8,10,75.279,6.6176,40164
40036,2009,8,11,68.527,5.4671,40903
40037,2009,8,12,71.939,4.5836,43597
40038,2009,8,13,74.52,7.1894,46350
40039,2009,8,14,77.484,7.932,41851
40040,2009,8,15,77.427,9.7855,39935
40041,2009,8,16,74.404,9.1465,40552
40042,2009,8,17,73.038,6.1847,43888
40043,2009,8,18,69.56,6.5634,45379
40044,2009,8,19,70.148,10.775,45218
40045,2009,8,20,67.393,12.316,43133
40046,2009,8,21,61.665,8.7048,42867
40047,2009,8,22,59.908,6.2826,41804
40048,2009,8,23,63.812,4.6571,41922
40049,2009,8,24,69.326,8.7893,45558
40050,2009,8,25,71.315,7.9968,42992
40051,2009,8,26,63.77,7.9879,45443
40052,2009,8,27,62.063,6.484,44391
40053,2009,8,28,61.538,7.8571,42160
40054,2009,8,29,56.947,11.388,39552
40055,2009,8,30,55.155,5.8099,43310
40056,2009,8,31,57.814,2.8522,53826
40057,2009,9,1,59.224,3.313,51484
40058,2009,9,2,61.109,3.8834,51352
40059,2009,9,3,62.405,3.3143,48136
40060,2009,9,4,62.989,3.0002,42223
40061,2009,9,5,66.032,3.5183,37709
40062,2009,9,6,66.307,4.007,36188
40063,2009,9,7,66.042,5.3536,39716
40064,2009,9,8,67.29,6.2682,45350
40065,2009,9,9,68.015,4.6788,46115
40066,2009,9,10,68.846,4.4942,43989
40067,2009,9,11,67.767,4.5717,42078
40068,2009,9,12,66.052,3.2997,38407
40069,2009,9,13,70.323,3.6894,41725
40070,2009,9,14,72.199,4.138,45377
40071,2009,9,15,68.622,8.8039,45957
40072,2009,9,16,61.227,7.0516,45519
40073,2009,9,17,61.985,4.5255,46946
40074,2009,9,18,63.921,7.4529,44941
40075,2009,9,19,63.287,5.5565,39941
40076,2009,9,20,64.099,7.289,43088
40077,2009,9,21,63.877,4.8266,47497
40078,2009,9,22,67.092,6.2996,48919
40079,2009,9,23,67.011,2.9934,47343
40080,2009,9,24,66.687,5.6786,46262
40081,2009,9,25,62.67,6.0917,42328
40082,2009,9,26,61.279,5.3223,40901
40083,2009,9,27,60.299,14.791,44661
40084,2009,9,28,51.607,17.638,64863
40085,2009,9,29,50.337,8.5377,67456
40086,2009,9,30,48.817,5.8916,74074
40087,2009,10,1,53.516,14.474,67648
40088,2009,10,2,48.567,7.8403,73372
40089,2009,10,3,50.496,7.5926,65660
40090,2009,10,4,50.749,7.292,71764
40091,2009,10,5,53.789,6.7726,67354
40092,2009,10,6,51.135,15.726,77855
40093,2009,10,7,51.843,8.4222,74218
40094,2009,10,8,48.562,6.4746,82519
40095,2009,10,9,40.856,6.936,1.08E+05
40096,2009,10,10,35.102,8.1272,1.32E+05
40097,2009,10,11,40.066,3.8032,1.21E+05
40098,2009,10,12,40.403,7.0135,1.24E+05
40099,2009,10,13,43.362,9.8104,1.20E+05
40100,2009,10,14,42.94,12.707,1.22E+05
40101,2009,10,15,39.339,9.5528,1.33E+05
40102,2009,10,16,40.42,6.8468,1.26E+05
40103,2009,10,17,39.562,4.2758,1.24E+05
40104,2009,10,18,47.68,10.363,1.03E+05
40105,2009,10,19,54.059,7.1346,82494
40106,2009,10,20,52.813,5.7201,87537
40107,2009,10,21,56.999,11.526,67230
40108,2009,10,22,46.201,17.008,1.06E+05
40109,2009,10,23,44.597,12.16,1.02E+05
40110,2009,10,24,45.988,7.5646,1.05E+05
40111,2009,10,25,53.633,5.2313,74008
40112,2009,10,26,46.817,5.2033,96974
40113,2009,10,27,47.654,4.8099,96749
40114,2009,10,28,52.85,6.8799,83958
40115,2009,10,29,56.571,15.258,81870
40116,2009,10,30,50.227,17.488,85367
40117,2009,10,31,37.726,5.9124,1.39E+05
40118,2009,11,1,46.769,8.2232,1.04E+05
40119,2009,11,2,43.156,10.175,1.22E+05
40120,2009,11,3,40.573,4.6274,1.30E+05
40121,2009,11,4,42.321,7.4628,1.28E+05
40122,2009,11,5,44.469,6.6369,1.19E+05
40123,2009,11,6,54.874,15.192,85451
40124,2009,11,7,54.183,4.6356,65667
40125,2009,11,8,60.731,9.9342,61806
40126,2009,11,9,49.578,5.4411,87123
40127,2009,11,10,43.482,5.4139,1.15E+05
40128,2009,11,11,40.731,4.7266,1.27E+05
40129,2009,11,12,45.886,9.7611,1.15E+05
40130,2009,11,13,50.233,9.5016,90722
40131,2009,11,14,49.475,7.9471,82165
40132,2009,11,15,42.129,9.275,1.21E+05
40133,2009,11,16,42.826,15.083,1.38E+05
40134,2009,11,17,44.28,12.399,1.30E+05
40135,2009,11,18,44.39,5.5057,1.22E+05
40136,2009,11,19,44.564,7.1105,1.22E+05
40137,2009,11,20,44.434,4.1077,1.09E+05
40138,2009,11,21,44.793,5.4315,1.05E+05
40139,2009,11,22,47.097,6.3272,1.04E+05
40140,2009,11,23,45.04,5.831,1.13E+05
40141,2009,11,24,46.58,8.9776,1.11E+05
40142,2009,11,25,40.702,9.6183,1.22E+05
40143,2009,11,26,34.307,12.361,1.48E+05
40144,2009,11,27,33.294,4.7627,1.49E+05
40145,2009,11,28,39.503,2.9561,1.24E+05
40146,2009,11,29,36.322,8.8099,1.54E+05
40147,2009,11,30,37.519,10.18,1.67E+05
40148,2009,12,1,43.376,9.3984,1.32E+05
40149,2009,12,2,36.457,12.082,1.56E+05
40150,2009,12,3,27.846,8.5957,1.90E+05
40151,2009,12,4,22.493,9.9146,2.27E+05
40152,2009,12,5,27.354,8.3863,2.00E+05
40153,2009,12,6,30.387,4.9006,1.78E+05
40154,2009,12,7,26.156,5.0156,2.08E+05
40155,2009,12,8,32.365,14.053,1.91E+05
40156,2009,12,9,16.699,16.338,2.44E+05
40157,2009,12,10,6.1635,12.668,3.22E+05
40158,2009,12,11,15.24,7.3023,2.71E+05
40159,2009,12,12,31.916,9.0938,1.91E+05
40160,2009,12,13,32.979,5.4079,1.78E+05
40161,2009,12,14,25.491,10.791,2.11E+05
40162,2009,12,15,8.1011,9.0168,2.94E+05
40163,2009,12,16,15.337,3.1872,2.75E+05
40164,2009,12,17,30.03,5.2819,2.06E+05
40165,2009,12,18,31.032,9.1113,1.93E+05
40166,2009,12,19,28.203,7.7609,1.95E+05
40167,2009,12,20,26.334,3.3243,2.00E+05
40168,2009,12,21,25.529,5.4071,2.13E+05
40169,2009,12,22,30,14.389,2.07E+05
40170,2009,12,23,31.107,17.907,2.04E+05
40171,2009,12,24,35.356,20.229,1.81E+05
40172,2009,12,25,27.691,13.989,1.88E+05
40173,2009,12,26,20.235,6.6754,2.22E+05
40174,2009,12,27,21.308,9.2456,2.38E+05
40175,2009,12,28,18.149,10.161,2.51E+05
40176,2009,12,29,16.877,6.0755,2.53E+05
40177,2009,12,30,27.909,7.8483,2.13E+05
40178,2009,12,31,13.94,10.263,2.59E+05
40179,2010,1,1,9.6132,9.8445,2.80E+05
40180,2010,1,2,3.827,9.5872,3.14E+05
40181,2010,1,3,11.231,10.197,3.00E+05
40182,2010,1,4,16.578,10.912,2.81E+05
40183,2010,1,5,16.594,7.5892,2.73E+05
40184,2010,1,6,19.855,4.0038,2.56E+05
40185,2010,1,7,21.952,11.127,2.41E+05
40186,2010,1,8,12.682,8.619,2.72E+05
40187,2010,1,9,9.6715,6.391,2.75E+05
40188,2010,1,10,14.856,11.21,2.81E+05
40189,2010,1,11,22.753,10.333,2.49E+05
40190,2010,1,12,22.002,9.7075,2.39E+05
40191,2010,1,13,29.57,9.8701,2.08E+05
40192,2010,1,14,31.68,8.3381,1.97E+05
40193,2010,1,15,26.194,6.7103,2.11E+05
40194,2010,1,16,23.692,6.4432,2.17E+05
40195,2010,1,17,26.638,5.9943,2.06E+05
40196,2010,1,18,27.313,5.1499,2.04E+05
40197,2010,1,19,28.722,7.4866,1.98E+05
40198,2010,1,20,29.515,16.384,2.16E+05
40199,2010,1,21,31.46,12.043,2.04E+05
40200,2010,1,22,33.079,10.584,1.87E+05
40201,2010,1,23,38.806,13.996,1.65E+05
40202,2010,1,24,34.264,11.712,1.75E+05
40203,2010,1,25,25.184,13.055,2.24E+05
40204,2010,1,26,14.113,11.994,2.75E+05
40205,2010,1,27,13.863,13.765,2.93E+05
40206,2010,1,28,5.7065,8.111,3.19E+05
40207,2010,1,29,13.306,4.2817,2.75E+05
40208,2010,1,30,17.819,4.7206,2.50E+05
40209,2010,1,31,17.411,6.1332,2.57E+05
40210,2010,2,1,24.996,3.8892,2.31E+05
40211,2010,2,2,27.501,5.9665,2.10E+05
40212,2010,2,3,23.437,3.5403,2.26E+05
40213,2010,2,4,31.125,7.3438,2.06E+05
40214,2010,2,5,29.807,16.694,2.07E+05
40215,2010,2,6,24.669,9.5855,2.14E+05
40216,2010,2,7,25.466,5.7119,2.10E+05
40217,2010,2,8,26.386,11.222,2.17E+05
40218,2010,2,9,25.07,15.277,2.30E+05
40219,2010,2,10,19.694,8.341,2.44E+05
40220,2010,2,11,17.61,4.1221,2.40E+05
40221,2010,2,12,19.494,5.7225,2.30E+05
40222,2010,2,13,21.078,6.1239,2.18E+05
40223,2010,2,14,22.158,6.3605,2.13E+05
40224,2010,2,15,26.552,10.573,2.19E+05
40225,2010,2,16,29.499,9.7522,2.05E+05
40226,2010,2,17,31.43,7.87,1.91E+05
40227,2010,2,18,28.472,6.1365,1.90E+05
40228,2010,2,19,31.231,2.9894,1.76E+05
40229,2010,2,20,32.452,4.129,1.77E+05
40230,2010,2,21,32.465,8.8275,1.85E+05
40231,2010,2,22,30.251,6.7435,2.04E+05
40232,2010,2,23,26.595,8.1656,2.04E+05
40233,2010,2,24,22.567,11.553,2.30E+05
40234,2010,2,25,21.748,10.111,2.27E+05
40235,2010,2,26,29.532,12.377,2.04E+05
40236,2010,2,27,33.456,9.1437,1.82E+05
40237,2010,2,28,32.196,8.0604,1.83E+05
40238,2010,3,1,29.065,5.9869,1.93E+05
40239,2010,3,2,26.921,7.2221,2.07E+05
40240,2010,3,3,29.661,5.4364,1.88E+05
40241,2010,3,4,30.174,5.9265,1.80E+05
40242,2010,3,5,29.195,2.882,1.77E+05
40243,2010,3,6,33.341,3.2274,1.55E+05
40244,2010,3,7,35.525,2.5135,1.54E+05
40245,2010,3,8,38.12,5.0565,1.38E+05
40246,2010,3,9,42.022,8.4943,1.43E+05
40247,2010,3,10,45.061,6.3572,1.33E+05
40248,2010,3,11,46.804,7.6063,1.19E+05
40249,2010,3,12,43.745,12.983,1.13E+05
40250,2010,3,13,41.433,15.895,1.31E+05
40251,2010,3,14,44.885,12.502,1.25E+05
40252,2010,3,15,43.971,6.0877,1.29E+05
40253,2010,3,16,44.151,2.8796,1.20E+05
40254,2010,3,17,49.893,6.0064,1.04E+05
40255,2010,3,18,53.216,9.7974,86133
40256,2010,3,19,40.688,13.301,1.13E+05
40257,2010,3,20,32.814,9.7958,1.72E+05
40258,2010,3,21,37.069,8.727,1.49E+05
40259,2010,3,22,39.222,7.1205,1.43E+05
40260,2010,3,23,42.822,2.9115,1.27E+05
40261,2010,3,24,47.16,7.4321,1.14E+05
40262,2010,3,25,29.286,16.123,1.90E+05
40263,2010,3,26,33.783,7.9572,1.63E+05
40264,2010,3,27,40.192,7.9494,1.38E+05
40265,2010,3,28,38.817,11.675,1.34E+05
40266,2010,3,29,37.55,6.0631,1.46E+05
40267,2010,3,30,55.188,12.941,96453
40268,2010,3,31,64.107,8.523,59014
40269,2010,4,1,70.566,14.474,50335
40270,2010,4,2,63.816,14.26,45370
40271,2010,4,3,51.787,12.017,64821
40272,2010,4,4,57.789,10.851,58149
40273,2010,4,5,54.836,8.7731,63706
40274,2010,4,6,48.494,11.406,97838
40275,2010,4,7,39.071,15.181,1.41E+05
40276,2010,4,8,34.966,7.9823,1.64E+05
40277,2010,4,9,46.621,8.7499,1.14E+05
40278,2010,4,10,55.989,8.006,67075
40279,2010,4,11,52.513,5.9664,76758
40280,2010,4,12,52.064,11.05,97027
40281,2010,4,13,51.224,12.845,90534
40282,2010,4,14,66.619,8.7307,59212
40283,2010,4,15,68.739,13.189,48885
40284,2010,4,16,50.052,12.591,69471
40285,2010,4,17,45.253,8.7788,88300
40286,2010,4,18,44.102,6.4802,98280
40287,2010,4,19,47.005,4.1929,96311
40288,2010,4,20,52.708,6.0435,79067
40289,2010,4,21,42.718,10.473,1.07E+05
40290,2010,4,22,46.369,4.8441,99115
40291,2010,4,23,52.477,9.6584,82698
40292,2010,4,24,50.775,14.569,91958
40293,2010,4,25,49.526,15.381,1.02E+05
40294,2010,4,26,49.103,14.765,91121
40295,2010,4,27,43.743,5.582,1.06E+05
40296,2010,4,28,52.712,9.7225,85136
40297,2010,4,29,64.057,15.771,61148
40298,2010,4,30,67.643,13.497,43914
40299,2010,5,1,62.479,9.6467,43810
40300,2010,5,2,61.13,7.2263,49315
40301,2010,5,3,59.134,8.9207,54464
40302,2010,5,4,66.499,13.457,49142
40303,2010,5,5,58.23,12.761,56193
40304,2010,5,6,48.413,9.5843,75869
40305,2010,5,7,44.217,12.525,1.03E+05
40306,2010,5,8,43.548,9.1081,1.04E+05
40307,2010,5,9,46.799,6.2928,90886
40308,2010,5,10,49.233,17.063,94133
40309,2010,5,11,44.607,9.723,1.19E+05
40310,2010,5,12,47.863,11.596,1.09E+05
40311,2010,5,13,56.398,11.288,77438
40312,2010,5,14,56.534,8.123,61401
40313,2010,5,15,52.432,4.7976,66469
40314,2010,5,16,54.727,8.5636,65465
40315,2010,5,17,55.572,10.197,73362
40316,2010,5,18,57.91,6.4186,62070
40317,2010,5,19,63.329,3.5515,53996
40318,2010,5,20,62.972,8.7263,51331
40319,2010,5,21,60.246,3.5866,51418
40320,2010,5,22,66.386,8.3333,43814
40321,2010,5,23,78.717,8.2114,42674
40322,2010,5,24,77.948,8.9958,46907
40323,2010,5,25,73.181,5.3337,47720
40324,2010,5,26,72.485,7.0262,46775
40325,2010,5,27,66.781,8.9849,48668
40326,2010,5,28,67.879,7.4687,43894
40327,2010,5,29,70.649,5.0414,39549
40328,2010,5,30,78.542,7.8608,34830
40329,2010,5,31,66.795,3.3477,42854
40330,2010,6,1,73.139,7.5668,44419
40331,2010,6,2,60.752,8.642,50319
40332,2010,6,3,63.179,6.068,49806
40333,2010,6,4,72.377,7.345,42506
40334,2010,6,5,65.113,9.4908,40594
40335,2010,6,6,61.074,6.9351,46454
40336,2010,6,7,60.468,7.1175,46751
40337,2010,6,8,62.254,10.605,55621
40338,2010,6,9,70.123,9.5633,49942
40339,2010,6,10,64.495,7.6826,47281
40340,2010,6,11,74.271,8.9036,44427
40341,2010,6,12,63.379,5.5628,41639
40342,2010,6,13,65.679,4.3961,43395
40343,2010,6,14,62.653,7.6274,47999
40344,2010,6,15,67.625,5.9471,50657
40345,2010,6,16,69.91,5.7806,48716
40346,2010,6,17,74.252,9.8831,47632
40347,2010,6,18,73.558,10.773,42390
40348,2010,6,19,73.237,8.0306,39140
40349,2010,6,20,69.939,5.069,40643
40350,2010,6,21,72.544,6.6411,44459
40351,2010,6,22,78.097,8.1553,45758
40352,2010,6,23,73.827,11.808,45201
40353,2010,6,24,72.052,5.2183,48039
40354,2010,6,25,76.393,7.8442,45606
40355,2010,6,26,73.753,6.7658,37372
40356,2010,6,27,75.558,9.2396,39261
40357,2010,6,28,67.626,8.509,46950
40358,2010,6,29,62.678,6.1889,48667
40359,2010,6,30,64.869,5.2191,48864
40360,2010,7,1,69.11,7.3589,45430
40361,2010,7,2,73.338,9.4515,38863
40362,2010,7,3,77.837,9.4774,33501
40363,2010,7,4,80.716,12.137,31303
40364,2010,7,5,80.09,11.501,35571
40365,2010,7,6,79.825,5.1378,39821
40366,2010,7,7,77.301,6.5236,46419
40367,2010,7,8,77.237,5.4253,43939
40368,2010,7,9,77.13,5.5484,41705
40369,2010,7,10,75.109,7.4491,35990
40370,2010,7,11,73.041,6.5031,40952
40371,2010,7,12,72.782,4.1398,43296
40372,2010,7,13,74.495,6.0641,45544
40373,2010,7,14,78.307,11.539,45319
40374,2010,7,15,77.044,9.2843,44253
40375,2010,7,16,80.369,9.3159,41244
40376,2010,7,17,80.744,6.2286,36638
40377,2010,7,18,77.699,7.5086,40403
40378,2010,7,19,73.308,5.7193,44068
40379,2010,7,20,76.526,6.6498,47188
40380,2010,7,21,76.981,5.0958,45033
40381,2010,7,22,75.44,11.133,42526
40382,2010,7,23,76.974,8.2517,41671
40383,2010,7,24,74.448,8.5304,38026
40384,2010,7,25,70.92,4.0516,42499
40385,2010,7,26,75.333,7.1362,45393
40386,2010,7,27,80.178,9.2742,45401
40387,2010,7,28,75.183,6.9612,46967
40388,2010,7,29,72.839,4.7236,46471
40389,2010,7,30,71.044,6.8703,41634
40390,2010,7,31,71.072,2.7699,38333
40391,2010,8,1,75.666,5.9792,38334
40392,2010,8,2,76.577,6.3856,45109
40393,2010,8,3,79.263,4.8835,45292
40394,2010,8,4,76.337,5.8571,44380
40395,2010,8,5,72.843,9.3195,47238
40396,2010,8,6,71.733,4.7222,43334
40397,2010,8,7,75.877,10.554,35604
40398,2010,8,8,77.512,7.7567,38656
40399,2010,8,9,78.674,3.631,45730
40400,2010,8,10,79.389,5.9635,44940
40401,2010,8,11,80.253,4.1479,44817
40402,2010,8,12,81.281,6.601,45622
40403,2010,8,13,76.891,7.5034,41403
40404,2010,8,14,78.425,5.8523,37217
40405,2010,8,15,71.653,9.8929,39144
40406,2010,8,16,70.89,8.5103,44783
